id,rank,Issue,Article ID,Tag ID,Article Title
121,5,3,chadwick-armitage-butler,cities-venice,"British Sculpture Exhibited at the Venice Biennale after the Second World War, and its Impact on the Work of Italian Sculptors"
121,5,3,chadwick-armitage-butler,material-medium-and-technique-sculpture,"British Sculpture Exhibited at the Venice Biennale after the Second World War, and its Impact on the Work of Italian Sculptors"
121,5,3,chadwick-armitage-butler,audiences-reception,"British Sculpture Exhibited at the Venice Biennale after the Second World War, and its Impact on the Work of Italian Sculptors"
121,5,3,chadwick-armitage-butler,politics-and-economics-nationalism,"British Sculpture Exhibited at the Venice Biennale after the Second World War, and its Impact on the Work of Italian Sculptors"
121,5,3,chadwick-armitage-butler,politics-and-economics-conflict-and-war,"British Sculpture Exhibited at the Venice Biennale after the Second World War, and its Impact on the Work of Italian Sculptors"
121,5,3,chadwick-armitage-butler,methods-exhibition-histories,"British Sculpture Exhibited at the Venice Biennale after the Second World War, and its Impact on the Work of Italian Sculptors"
121,5,3,chadwick-armitage-butler,styles-and-movements-modernism,"British Sculpture Exhibited at the Venice Biennale after the Second World War, and its Impact on the Work of Italian Sculptors"
101,6,3,kroller-mueller,century-1900–1999,1984 and Beyond' (2005–07)
101,6,3,kroller-mueller,century-2000–present,1984 and Beyond' (2005–07)
101,6,3,kroller-mueller,europe-netherlands,1984 and Beyond' (2005–07)
101,6,3,kroller-mueller,cities-otterlo,1984 and Beyond' (2005–07)
101,6,3,kroller-mueller,material-medium-and-technique-publications-and-print-ephemera,1984 and Beyond' (2005–07)
101,6,3,kroller-mueller,material-medium-and-technique-sculpture,1984 and Beyond' (2005–07)
101,6,3,kroller-mueller,material-medium-and-technique-architecture,1984 and Beyond' (2005–07)
101,6,3,kroller-mueller,genres-science-fiction,1984 and Beyond' (2005–07)
101,6,3,kroller-mueller,styles-and-movements-modernism,1984 and Beyond' (2005–07)
95,7,3,1960s,century-1900–1999,Introduction to British Sculpture Abroad in the 1960s
95,7,3,1960s,uk-regions-london,Introduction to British Sculpture Abroad in the 1960s
95,7,3,1960s,material-medium-and-technique-sculpture,Introduction to British Sculpture Abroad in the 1960s
95,7,3,1960s,methods-exhibition-histories,Introduction to British Sculpture Abroad in the 1960s
95,7,3,1960s,styles-and-movements-abstraction,Introduction to British Sculpture Abroad in the 1960s
95,7,3,1960s,styles-and-movements-pop,Introduction to British Sculpture Abroad in the 1960s
95,7,3,1960s,styles-and-movements-op-art,Introduction to British Sculpture Abroad in the 1960s
95,7,3,1960s,styles-and-movements-constructivism,Introduction to British Sculpture Abroad in the 1960s
102,8,3,british-constructivism-1962,century-1900–1999,British Constructivist Art
102,8,3,british-constructivism-1962,north-america-united-states-of-america,British Constructivist Art
102,8,3,british-constructivism-1962,north-america-canada,British Constructivist Art
102,8,3,british-constructivism-1962,material-medium-and-technique-sculpture,British Constructivist Art
102,8,3,british-constructivism-1962,methods-exhibition-histories,British Constructivist Art
102,8,3,british-constructivism-1962,politics-and-economics-nationalism,British Constructivist Art
102,8,3,british-constructivism-1962,styles-and-movements-constructivism,British Constructivist Art
103,9,3,reg-butler-usa,century-1900–1999,“Induced Tension”: A Forgotten Chapter in the History of British Sculpture in the USA
103,9,3,reg-butler-usa,north-america-united-states-of-america,“Induced Tension”: A Forgotten Chapter in the History of British Sculpture in the USA
103,9,3,reg-butler-usa,uk-regions-london,“Induced Tension”: A Forgotten Chapter in the History of British Sculpture in the USA
103,9,3,reg-butler-usa,material-medium-and-technique-sculpture,“Induced Tension”: A Forgotten Chapter in the History of British Sculpture in the USA
103,9,3,reg-butler-usa,places-art-schools,“Induced Tension”: A Forgotten Chapter in the History of British Sculpture in the USA
103,9,3,reg-butler-usa,disciplines-education,“Induced Tension”: A Forgotten Chapter in the History of British Sculpture in the USA
103,9,3,reg-butler-usa,audiences-reception,“Induced Tension”: A Forgotten Chapter in the History of British Sculpture in the USA
103,9,3,reg-butler-usa,styles-and-movements-modernism,“Induced Tension”: A Forgotten Chapter in the History of British Sculpture in the USA
104,10,3,laing-phillips,century-1900–1999,Hybrid Sculpture of the 1960s
104,10,3,laing-phillips,north-america-united-states-of-america,Hybrid Sculpture of the 1960s
104,10,3,laing-phillips,cities-new-york-city,Hybrid Sculpture of the 1960s
104,10,3,laing-phillips,material-medium-and-technique-sculpture,Hybrid Sculpture of the 1960s
104,10,3,laing-phillips,methods-exhibition-histories,Hybrid Sculpture of the 1960s
104,10,3,laing-phillips,styles-and-movements-pop,Hybrid Sculpture of the 1960s
105,11,3,caro-prairie,century-1900–1999,"Sight Unseen:  Anthony Caro’s 'Prairie', 1967"
105,11,3,caro-prairie,north-america-united-states-of-america,"Sight Unseen:  Anthony Caro’s 'Prairie', 1967"
105,11,3,caro-prairie,europe-united-kingdom,"Sight Unseen:  Anthony Caro’s 'Prairie', 1967"
105,11,3,caro-prairie,material-medium-and-technique-sculpture,"Sight Unseen:  Anthony Caro’s 'Prairie', 1967"
105,11,3,caro-prairie,material-medium-and-technique-publications-and-print-ephemera,"Sight Unseen:  Anthony Caro’s 'Prairie', 1967"
105,11,3,caro-prairie,methods-exhibition-histories,"Sight Unseen:  Anthony Caro’s 'Prairie', 1967"
105,11,3,caro-prairie,audiences-reception,"Sight Unseen:  Anthony Caro’s 'Prairie', 1967"
105,11,3,caro-prairie,styles-and-movements-conceptual-art,"Sight Unseen:  Anthony Caro’s 'Prairie', 1967"
106,12,3,moore-toronto,century-1900–1999,The Geography of Making or On Finding Moore Everywhere
106,12,3,moore-toronto,asia-japan,The Geography of Making or On Finding Moore Everywhere
106,12,3,moore-toronto,north-america-canada,The Geography of Making or On Finding Moore Everywhere
106,12,3,moore-toronto,uk-regions-south-west,The Geography of Making or On Finding Moore Everywhere
106,12,3,moore-toronto,material-medium-and-technique-craft,The Geography of Making or On Finding Moore Everywhere
106,12,3,moore-toronto,material-medium-and-technique-sculpture,The Geography of Making or On Finding Moore Everywhere
106,12,3,moore-toronto,material-medium-and-technique-film,The Geography of Making or On Finding Moore Everywhere
106,12,3,moore-toronto,audiences-reception,The Geography of Making or On Finding Moore Everywhere
106,12,3,moore-toronto,methods-exhibition-histories,The Geography of Making or On Finding Moore Everywhere
106,12,3,moore-toronto,styles-and-movements-modernism,The Geography of Making or On Finding Moore Everywhere
96,13,3,1970s,century-1900–1999,1970s: Out of Sculpture
96,13,3,1970s,material-medium-and-technique-sculpture,1970s: Out of Sculpture
96,13,3,1970s,material-medium-and-technique-land-art,1970s: Out of Sculpture
96,13,3,1970s,artistic-practice-artistic-process,1970s: Out of Sculpture
96,13,3,1970s,methods-exhibition-histories,1970s: Out of Sculpture
96,13,3,1970s,politics-and-economics-nationalism,1970s: Out of Sculpture
96,13,3,1970s,disciplines-economics,1970s: Out of Sculpture
96,13,3,1970s,politics-and-economics-feminism,1970s: Out of Sculpture
96,13,3,1970s,people-and-identities-race,1970s: Out of Sculpture
96,13,3,1970s,politics-and-economics-socialism,1970s: Out of Sculpture
96,13,3,1970s,styles-and-movements-conceptual-art,1970s: Out of Sculpture
107,14,3,boyle-1970,century-1900–1999,"Mark Boyle and Joan Hills at the Gemeentemuseum, The Hague"
107,14,3,boyle-1970,europe-netherlands,"Mark Boyle and Joan Hills at the Gemeentemuseum, The Hague"
107,14,3,boyle-1970,cities-the-hague,"Mark Boyle and Joan Hills at the Gemeentemuseum, The Hague"
107,14,3,boyle-1970,material-medium-and-technique-sculpture,"Mark Boyle and Joan Hills at the Gemeentemuseum, The Hague"
107,14,3,boyle-1970,material-medium-and-technique-land-art,"Mark Boyle and Joan Hills at the Gemeentemuseum, The Hague"
107,14,3,boyle-1970,material-medium-and-technique-publications-and-print-ephemera,"Mark Boyle and Joan Hills at the Gemeentemuseum, The Hague"
107,14,3,boyle-1970,artistic-practice-artistic-collaboration,"Mark Boyle and Joan Hills at the Gemeentemuseum, The Hague"
107,14,3,boyle-1970,methods-exhibition-histories,"Mark Boyle and Joan Hills at the Gemeentemuseum, The Hague"
107,14,3,boyle-1970,styles-and-movements-modernism,"Mark Boyle and Joan Hills at the Gemeentemuseum, The Hague"
107,14,3,boyle-1970,styles-and-movements-conceptual-art,"Mark Boyle and Joan Hills at the Gemeentemuseum, The Hague"
108,15,3,art-language-nyc,century-1900–1999,The British Avant Garde:' A Joint Venture Between the New York Cultural Center and 'Studio International' Magazine
108,15,3,art-language-nyc,uk-regions-london,The British Avant Garde:' A Joint Venture Between the New York Cultural Center and 'Studio International' Magazine
108,15,3,art-language-nyc,cities-new-york-city,The British Avant Garde:' A Joint Venture Between the New York Cultural Center and 'Studio International' Magazine
108,15,3,art-language-nyc,material-medium-and-technique-sculpture,The British Avant Garde:' A Joint Venture Between the New York Cultural Center and 'Studio International' Magazine
108,15,3,art-language-nyc,material-medium-and-technique-public-art,The British Avant Garde:' A Joint Venture Between the New York Cultural Center and 'Studio International' Magazine
108,15,3,art-language-nyc,material-medium-and-technique-body-art,The British Avant Garde:' A Joint Venture Between the New York Cultural Center and 'Studio International' Magazine
108,15,3,art-language-nyc,material-medium-and-technique-publications-and-print-ephemera,The British Avant Garde:' A Joint Venture Between the New York Cultural Center and 'Studio International' Magazine
108,15,3,art-language-nyc,material-medium-and-technique-mass-media,The British Avant Garde:' A Joint Venture Between the New York Cultural Center and 'Studio International' Magazine
108,15,3,art-language-nyc,disciplines-art-criticism,The British Avant Garde:' A Joint Venture Between the New York Cultural Center and 'Studio International' Magazine
108,15,3,art-language-nyc,styles-and-movements-conceptual-art,The British Avant Garde:' A Joint Venture Between the New York Cultural Center and 'Studio International' Magazine
109,16,3,arte-inglese-oggi,century-1900–1999,"Arte Inglese Oggi,' Milan, 1976: Between Formalism and Conceptual Art"
109,16,3,arte-inglese-oggi,europe-italy,"Arte Inglese Oggi,' Milan, 1976: Between Formalism and Conceptual Art"
109,16,3,arte-inglese-oggi,cities-milan,"Arte Inglese Oggi,' Milan, 1976: Between Formalism and Conceptual Art"
109,16,3,arte-inglese-oggi,material-medium-and-technique-sculpture,"Arte Inglese Oggi,' Milan, 1976: Between Formalism and Conceptual Art"
109,16,3,arte-inglese-oggi,methods-exhibition-histories,"Arte Inglese Oggi,' Milan, 1976: Between Formalism and Conceptual Art"
109,16,3,arte-inglese-oggi,disciplines-art-criticism,"Arte Inglese Oggi,' Milan, 1976: Between Formalism and Conceptual Art"
109,16,3,arte-inglese-oggi,styles-and-movements-conceptual-art,"Arte Inglese Oggi,' Milan, 1976: Between Formalism and Conceptual Art"
110,17,3,art-anglais-1979,century-1900–1999,"Un Certain Art Anglais,' 1979"
110,17,3,art-anglais-1979,europe-france,"Un Certain Art Anglais,' 1979"
110,17,3,art-anglais-1979,cities-paris,"Un Certain Art Anglais,' 1979"
110,17,3,art-anglais-1979,material-medium-and-technique-sculpture,"Un Certain Art Anglais,' 1979"
110,17,3,art-anglais-1979,material-medium-and-technique-performance,"Un Certain Art Anglais,' 1979"
110,17,3,art-anglais-1979,material-medium-and-technique-photography,"Un Certain Art Anglais,' 1979"
110,17,3,art-anglais-1979,methods-exhibition-histories,"Un Certain Art Anglais,' 1979"
110,17,3,art-anglais-1979,styles-and-movements-conceptual-art,"Un Certain Art Anglais,' 1979"
111,18,3,moore-usa,century-1900–1999,Henry Moore’s Public Sculpture in the US: The Collaborations with I. M. Pei
111,18,3,moore-usa,europe-united-kingdom,Henry Moore’s Public Sculpture in the US: The Collaborations with I. M. Pei
111,18,3,moore-usa,cities-new-york-city,Henry Moore’s Public Sculpture in the US: The Collaborations with I. M. Pei
111,18,3,moore-usa,cities-washington-dc,Henry Moore’s Public Sculpture in the US: The Collaborations with I. M. Pei
111,18,3,moore-usa,cities-columbus-indiana,Henry Moore’s Public Sculpture in the US: The Collaborations with I. M. Pei
111,18,3,moore-usa,material-medium-and-technique-sculpture,Henry Moore’s Public Sculpture in the US: The Collaborations with I. M. Pei
